Frame,X,Y
28693,907,466
28694,906,459
28695,905,454
28696,900,454
28698,897,453
28699,895,452
28703,886,456
28704,930,468
28709,917,467
28711,873,480
28720,858,481
28721,856,478
28722,852,471
28723,850,472
28731,849,474
28733,838,472
28736,836,464
28739,834,454
28740,832,451
28741,834,450
28744,856,453
28751,820,447
28753,815,452
28757,808,466
28758,807,474
28759,808,486
28760,803,488
28761,800,489
28762,796,505
28763,794,518
28764,789,532
28765,786,549
28766,782,560
28767,778,553
28768,774,547
28769,769,541
28770,765,537
28771,762,534
28777,903,490
28779,718,539
28786,892,460
28787,903,457
28791,932,608
28795,710,497
28796,897,612
28797,711,498
28808,1008,476
28819,1007,422
28820,1003,417
28821,1001,410
28822,1001,406
28823,999,397
28825,998,383
28826,996,382
28827,996,375
28828,991,370
28829,989,364
28830,990,360
28832,986,351
28833,986,347
28834,983,345
28835,982,345
28836,982,341
28837,980,340
28839,976,340
28844,968,347
28846,964,360
28847,961,363
28848,958,369
28849,957,379
28850,955,390
28858,937,535
28859,933,568
28860,931,601
28861,928,604
28862,925,581
28863,922,565
28864,920,545
28865,916,526
28868,953,467
28871,989,437
28872,997,430
28874,1012,421
28875,1018,421
28876,1024,421
28877,1029,421
28878,1032,423
28879,1036,424
28880,1044,427
28881,1047,430
28882,1048,432
28884,1055,437
28885,1059,442
28886,1061,446
28887,1066,448
28888,1068,454
28889,1069,457
28890,1071,465
28892,1076,475
28898,1086,480
28899,1085,474
28902,1088,464
28903,1089,466
28904,1091,461
28905,1090,458
28906,1092,458
28909,1096,460
28910,1096,459
28913,1097,461
28915,1098,466
28917,1099,472
28922,1102,481
28923,1102,475
28935,1111,470
28941,1059,486
28943,1108,472
28954,1145,101
28959,908,503
28962,993,591
28966,989,708
28969,917,494
28976,925,628
29027,958,415
29031,956,413
29054,933,526
29059,960,483
29066,910,480
29072,916,460
29073,922,450
29074,928,442
29084,955,445
29096,979,442
29116,1005,471
29117,966,433
29121,953,407
29124,994,484
29126,938,377
29127,934,370
29128,933,369
29130,927,358
29131,925,356
29132,922,355
29133,918,349
29136,909,345
29138,898,345
29139,897,348
29141,888,351
29142,982,484
29144,877,362
29148,856,393
29151,842,427
29152,837,442
29153,834,455
29154,829,475
29156,814,513
29157,808,540
29158,802,565
29159,795,564
29160,789,547
29161,782,530
29162,777,514
29163,770,501
29164,770,497
29165,757,475
29166,750,457
29167,741,447
29168,733,435
29169,726,424
29170,714,414
29171,702,399
29172,697,394
29173,687,388
29174,676,382
29175,666,378
29176,657,372
29177,642,369
29179,616,367
29180,602,371
29181,588,376
29182,574,381
29183,553,390
29184,540,402
29185,522,418
29186,607,673
29188,702,394
29189,748,387
29190,984,484
29191,816,382
29194,909,714
29197,926,384
29198,930,708
29199,946,390
29202,976,399
29204,991,406
29205,996,408
29206,1002,412
29207,1008,415
29208,1012,418
29210,1023,432
29211,1029,435
29219,1020,481
29236,1054,640
29238,1054,484
29244,1070,426
29245,1063,422
29248,1053,408
29249,1049,405
29250,1046,400
29251,1039,396
29252,1036,393
29253,1031,387
29254,1027,385
29255,1024,384
29256,1018,379
29257,1012,376
29258,1007,371
29260,994,369
29261,988,366
29262,982,366
29266,953,365
29270,921,374
29276,854,413
29279,810,451
29282,757,505
29284,775,501
29287,1025,485
29288,862,450
29289,877,442
29290,891,438
29298,1017,465
29299,967,427
29301,976,430
29302,979,432
29304,988,436
29320,1000,481
29331,1026,482
29339,1040,453
29341,1014,480
29350,1067,638
29373,987,501
29376,988,556
29389,996,517
29390,1000,520
29391,1002,523
29407,868,466
29418,846,479
29419,844,476
29421,841,466
29423,838,465
29425,931,633
29428,874,448
29429,836,464
29431,449,380
29434,614,479
29436,834,466
29437,760,571
29444,843,431
29446,842,421
29455,873,400
29456,874,397
29457,875,395
29461,888,393
29462,840,484
29463,897,394
29464,898,398
29468,917,407
29471,933,424
29474,850,484
29475,852,483
29476,962,461
29502,1093,478
29503,1091,473
29504,1075,460
29505,1070,455
29506,1065,451
29508,1056,447
29510,1047,444
29511,1048,449
29514,1044,457
29515,1041,450
29516,916,478
29520,922,481
29542,1030,438
29544,1029,414
29546,1026,387
29548,1027,364
29549,1023,351
29550,1024,340
29551,1022,327
29552,1008,480
29553,1014,463
29557,1018,258
29559,1013,239
29560,1013,223
29561,1011,217
29562,1011,202
29563,1007,194
29564,1008,181
29566,1012,478
29569,996,136
29571,994,120
29572,993,109
29573,992,98
29574,988,95
29575,1005,465
29576,987,79
29577,982,75
29578,982,70
29579,981,61
29580,977,56
29581,975,51
29582,975,45
29583,972,40
29584,969,37
29585,966,34
29586,963,31
29587,961,28
29588,959,25
29589,957,25
29590,954,24
29591,951,24
29592,946,26
29593,945,25
29594,942,27
29595,940,29
29596,936,31
29597,933,34
29598,900,574
29599,928,45
29600,922,49
29601,919,57
29602,915,66
29603,912,73
29604,909,79
29605,903,94
29606,900,103
29607,897,115
29611,879,175
29613,978,444
29617,851,297
29629,874,465
29630,881,473
29636,795,570
29639,739,517
29674,938,484
29683,941,484
29712,911,507
29713,904,520
29714,901,529
29715,897,543
29716,894,559
29717,888,577
29718,883,595
29719,879,600
29720,875,588
29721,874,577
29722,870,567
29723,865,558
29724,862,550
29725,857,543
29726,855,540
29727,852,534
29728,847,532
29729,886,550
29730,844,547
29731,841,562
29732,840,580
29733,841,598
29734,838,612
29735,838,598
29736,835,585
29737,832,574
29738,830,563
29739,828,553
29740,826,544
29741,823,537
29742,822,532
29744,820,541
29745,823,562
29746,823,582
29747,826,603
29748,828,618
29749,827,599
29750,569,474
29752,829,562
29753,829,549
29754,828,540
29755,829,532
29756,830,524
29792,1066,639
29793,1063,639
29795,1055,640
29796,1049,637
29835,1064,638
29836,1066,638
29838,1075,638
29848,927,415
29849,924,410
29850,915,405
29851,914,404
29855,897,391
29856,889,388
29861,860,390
29863,848,392
29866,825,406
29886,583,496
29889,539,467
29892,523,451
29894,633,423
29895,674,413
29901,828,387
29907,905,386
29908,914,389
29909,924,390
29912,946,397
29915,970,406
29916,975,407
29917,979,412
29918,985,412
29919,988,417
29920,996,421
29921,998,425
29944,1037,482
29946,1054,434
29949,1051,411
29950,1049,405
29951,1048,399
29952,1048,394
29953,1045,388
29954,1044,384
29955,1042,378
29956,1041,373
29957,1037,368
29958,1036,364
29959,1034,361
29960,1033,358
29961,1030,354
29962,1029,351
29963,1026,342
29964,1026,347
29965,1024,345
29966,1023,343
29967,1021,344
29969,1014,344
29970,1014,346
29972,1012,348
29973,1009,351
29974,1448,513
29975,1006,359
29976,1004,365
29977,1000,370
29978,1001,377
29979,997,387
29981,994,405
29982,990,415
29983,988,429
29984,984,443
29985,986,458
29987,974,491
29988,977,494
29989,976,513
29990,973,558
29991,986,468
29993,788,605
29994,963,522
29995,960,511
30000,946,457
30012,988,430
30013,997,430
30014,1000,433
30015,1005,436
30016,1007,438
30017,1012,442
30018,777,501
30019,1021,450
30020,1024,454
30021,1025,458
30022,1029,461
30023,997,591
30024,993,590
30025,990,591
30041,915,502
30043,921,498
30047,1073,471
30049,1076,475
30051,1080,480
30068,1095,472
30084,1105,475
30097,1111,478
30134,909,543
30143,934,485
30146,932,480
30152,985,475
30183,930,446
30191,938,485
30202,931,468
30223,942,484
30227,947,491
30228,939,483
30229,953,455
30233,926,443
30237,951,440
30241,929,551
30242,926,574
30243,925,568
30244,925,555
30245,927,544
30246,922,532
30248,925,511
30252,924,495
30253,921,493
30254,923,488
30256,920,479
30257,919,481
30263,969,485
30266,978,426
30268,988,418
30269,991,418
30270,1018,530
30274,1003,420
30275,1005,421
30277,1008,430
30278,1004,434
30279,1007,436
30280,984,485
30282,1009,448
30283,1011,449
30284,967,483
30285,1013,458
30286,1012,460
30289,1222,658
30315,993,418
30316,989,414
30317,987,413
30322,974,404
30331,903,676
30334,934,419
30342,975,471
30347,850,588
30348,842,599
30349,837,588
30350,827,572
30351,826,571
30359,768,541
30361,750,550
30362,742,556
30367,894,472
30379,1017,452
30380,1021,457
30381,1026,460
30382,1030,466
30385,1039,475
30386,1042,480
30389,1048,496
30391,1050,489
30394,1053,477
30395,1056,474
30409,1015,485
30410,1024,480
30412,1025,479
30415,700,649
30424,1007,431
30425,1000,430
30427,992,431
30429,982,432
30430,976,429
30431,969,420
30432,966,432
30433,960,435
30434,955,435
30436,801,490
30441,907,468
30442,900,474
30445,1002,465
30461,754,514
30462,743,518
30463,741,520
30464,731,527
30468,990,480
30471,751,454
30472,934,445
30474,969,436
30477,1010,435
30478,1024,436
30479,1032,438
30480,1044,443
30482,1061,446
30483,1070,450
30484,1077,453
30485,1086,459
30486,1092,463
30488,1104,474
30489,1110,479
30496,1139,476
30497,1143,474
30498,1145,471
30500,988,480
30502,1158,458
30503,1159,456
30506,1168,456
30509,1173,459
30512,949,613
30513,1180,466
30514,1181,470
30515,1185,472
30516,1182,471
30519,1007,482
30520,1010,482
30522,1198,478
30527,1205,467
30528,1205,467
30534,1216,472
30536,1019,482
30537,1219,478
30538,1024,484
30542,1225,478
30546,811,487
30550,1033,483
30558,1194,480
30560,1192,477
30561,1188,477
30563,1185,473
30566,1055,483
30567,1057,481
30572,1174,480
30574,1171,477
30580,957,705
30586,1159,477
30592,1152,478
30593,1151,477
30601,1098,476
30610,1141,481
30632,1116,478
30634,1124,459
30655,1118,479
30664,1121,479
30672,1125,481
30694,946,807
